filepath,category
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant125.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant126.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant127.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant128.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant129.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant130.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant131.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant132.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant133.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant134.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant135.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant136.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant137.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant138.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant139.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant140.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant141.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant142.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant143.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant144.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant145.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant146.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant147.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant148.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant149.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant150.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant151.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant152.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant153.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant154.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant155.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant156.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant157.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant158.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant159.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant160.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant161.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant162.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant163.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant164.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant165.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant166.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant167.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant168.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant169.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant170.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant171.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant172.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant173.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant174.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant175.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant176.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant177.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant178.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant179.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant180.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant181.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant182.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant183.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant184.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant185.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant186.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant187.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant188.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant189.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant190.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant191.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant192.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant193.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant194.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant195.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant196.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant197.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant198.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant199.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant200.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant201.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant202.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant203.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant204.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant205.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant206.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant207.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant208.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant209.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant210.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant211.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant212.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant213.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant214.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant215.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant216.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant217.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant218.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant219.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant220.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant221.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant222.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant223.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant224.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant225.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant226.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant227.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant228.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant229.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant230.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant231.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant232.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant233.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant234.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant235.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant236.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant237.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant238.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant239.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant240.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant241.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant242.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant243.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant244.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant245.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant246.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant247.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant248.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant249.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant250.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant251.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant252.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant253.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant254.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant255.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant256.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant257.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant258.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant259.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant260.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant261.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant262.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant263.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant264.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant265.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant266.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant267.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant268.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant269.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant270.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant271.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant272.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant273.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant274.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant275.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant276.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant277.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant278.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant279.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant280.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant281.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant282.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant283.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant284.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant285.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant286.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant287.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant288.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant289.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant290.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant291.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant292.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant293.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant294.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant295.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant296.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant297.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant298.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant299.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant300.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant301.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant302.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant303.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant304.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant305.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant306.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant307.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant308.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant309.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant310.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant311.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant312.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant313.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant314.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant315.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant316.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant317.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant318.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant319.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant320.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant321.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant322.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant323.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant324.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant325.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant326.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant327.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant328.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant329.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant330.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant331.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant332.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant333.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant334.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant335.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant336.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant337.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant338.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant339.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant340.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant341.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant342.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant343.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant344.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant345.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant346.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant347.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant348.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant349.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant350.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant351.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant352.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant353.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant354.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant355.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant356.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant357.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant358.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant359.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant360.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant361.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant362.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant363.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant364.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant365.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant366.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant367.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant368.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant369.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant370.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant371.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant372.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant373.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant374.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant375.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant376.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant377.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant378.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant379.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant380.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant381.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant382.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant383.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant384.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant385.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant386.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant387.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant388.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant389.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant390.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant391.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant392.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant393.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant394.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant395.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant396.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant397.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant398.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant399.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant400.jpg,Formal_Pant
/content/stylemind-colab-prep/data/processed_dataset/Jacket/jacket001.jpg,Jacket
/content/stylemind-colab-prep/data/processed_dataset/Jacket/jacket002.jpg,Jacket
/content/stylemind-colab-prep/data/processed_dataset/Jacket/jacket003.jpg,Jacket
/content/stylemind-colab-prep/data/processed_dataset/Jacket/jacket004.jpg,Jacket
