filepath,category,texture,texture_confidence,season,season_confidence,season_gap,season_source
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant219.jpg,Formal_Pant,pleated,0.1869,all-season,0.1476,0.002,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant220.jpg,Formal_Pant,solid,0.1853,all-season,0.1579,0.0051,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant221.jpg,Formal_Pant,striped,0.2138,summer,0.1617,0.0308,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant222.jpg,Formal_Pant,striped,0.233,summer,0.1807,0.0485,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant223.jpg,Formal_Pant,striped,0.2292,summer,0.1797,0.0249,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant224.jpg,Formal_Pant,solid,0.2127,summer,0.1861,0.0285,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant225.jpg,Formal_Pant,solid,0.217,summer,0.196,0.0426,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant226.jpg,Formal_Pant,solid,0.1627,fall,0.1543,0.0105,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant227.jpg,Formal_Pant,solid,0.1963,fall,0.1906,0.0164,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant228.jpg,Formal_Pant,pleated,0.178,fall,0.1659,0.0172,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant229.jpg,Formal_Pant,solid,0.1847,fall,0.1633,0.0138,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant230.jpg,Formal_Pant,solid,0.2188,summer,0.1927,0.0137,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant231.jpg,Formal_Pant,solid,0.211,fall,0.205,0.0263,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant232.jpg,Formal_Pant,solid,0.2231,fall,0.2149,0.0313,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant233.jpg,Formal_Pant,checkered,0.2304,fall,0.1874,0.0352,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant234.jpg,Formal_Pant,checkered,0.2319,fall,0.1872,0.0312,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant235.jpg,Formal_Pant,striped,0.2249,all-season,0.1619,0.0005,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant236.jpg,Formal_Pant,solid,0.2253,all-season,0.203,0.0037,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant237.jpg,Formal_Pant,pleated,0.178,all-season,0.1603,0.0059,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant238.jpg,Formal_Pant,solid,0.2153,all-season,0.1758,0.003,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant239.jpg,Formal_Pant,solid,0.1793,all-season,0.1611,0.0095,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant240.jpg,Formal_Pant,solid,0.1895,all-season,0.1418,0.0003,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant241.jpg,Formal_Pant,solid,0.2392,all-season,0.1793,0.0094,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant242.jpg,Formal_Pant,solid,0.1896,all-season,0.1617,0.0037,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant243.jpg,Formal_Pant,solid,0.2001,all-season,0.1677,0.006,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant244.jpg,Formal_Pant,solid,0.215,all-season,0.1721,0.0007,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant245.jpg,Formal_Pant,solid,0.2417,all-season,0.1829,0.0088,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant246.jpg,Formal_Pant,solid,0.1817,summer,0.1481,0.0195,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant247.jpg,Formal_Pant,solid,0.2022,summer,0.1648,0.018,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant248.jpg,Formal_Pant,solid,0.2113,fall,0.1746,0.0185,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant249.jpg,Formal_Pant,solid,0.1808,fall,0.1528,0.0123,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant250.jpg,Formal_Pant,solid,0.1921,all-season,0.1758,0.0018,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant251.jpg,Formal_Pant,solid,0.1963,fall,0.1906,0.0164,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant252.jpg,Formal_Pant,solid,0.2124,summer,0.1743,0.0101,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant253.jpg,Formal_Pant,solid,0.2208,summer,0.2063,0.026,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant254.jpg,Formal_Pant,solid,0.228,summer,0.1886,0.0147,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant255.jpg,Formal_Pant,solid,0.1967,fall,0.1884,0.0322,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant256.jpg,Formal_Pant,striped,0.1825,all-season,0.1311,0.0093,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant257.jpg,Formal_Pant,solid,0.1951,summer,0.1765,0.0223,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant258.jpg,Formal_Pant,solid,0.1778,summer,0.1438,0.0164,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant259.jpg,Formal_Pant,solid,0.2056,all-season,0.1611,0.0058,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant260.jpg,Formal_Pant,pleated,0.1929,all-season,0.169,0.0,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant261.jpg,Formal_Pant,solid,0.1896,all-season,0.155,0.001,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant262.jpg,Formal_Pant,solid,0.2095,all-season,0.166,0.0048,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant263.jpg,Formal_Pant,solid,0.2032,all-season,0.1713,0.0033,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant264.jpg,Formal_Pant,solid,0.2149,all-season,0.1758,0.0043,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant265.jpg,Formal_Pant,solid,0.2118,all-season,0.1701,0.0047,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant266.jpg,Formal_Pant,solid,0.1921,all-season,0.1686,0.0079,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant267.jpg,Formal_Pant,solid,0.2189,all-season,0.1874,0.0054,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant268.jpg,Formal_Pant,solid,0.1772,fall,0.1704,0.0138,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant269.jpg,Formal_Pant,solid,0.2113,fall,0.1746,0.0185,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant270.jpg,Formal_Pant,solid,0.2161,fall,0.1661,0.0153,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant271.jpg,Formal_Pant,solid,0.2035,all-season,0.1889,0.0089,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant272.jpg,Formal_Pant,solid,0.1741,all-season,0.1695,0.0033,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant273.jpg,Formal_Pant,solid,0.2064,all-season,0.1839,0.0008,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant274.jpg,Formal_Pant,solid,0.1633,fall,0.1534,0.011,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant275.jpg,Formal_Pant,solid,0.2172,all-season,0.2036,0.0057,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant276.jpg,Formal_Pant,solid,0.2094,all-season,0.1731,0.0001,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant277.jpg,Formal_Pant,solid,0.2039,all-season,0.2,0.0055,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant278.jpg,Formal_Pant,solid,0.1761,summer,0.1407,0.0113,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant279.jpg,Formal_Pant,solid,0.2099,summer,0.1674,0.0182,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant280.jpg,Formal_Pant,solid,0.2199,fall,0.2083,0.0253,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant281.jpg,Formal_Pant,solid,0.2122,all-season,0.1667,0.0029,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant282.jpg,Formal_Pant,solid,0.2498,all-season,0.2057,0.0004,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant283.jpg,Formal_Pant,solid,0.2142,all-season,0.1814,0.0077,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant284.jpg,Formal_Pant,solid,0.1905,fall,0.1615,0.0166,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant285.jpg,Formal_Pant,solid,0.2162,all-season,0.1687,0.0039,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant286.jpg,Formal_Pant,solid,0.2154,all-season,0.1653,0.008,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant287.jpg,Formal_Pant,solid,0.1873,summer,0.1485,0.0129,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant288.jpg,Formal_Pant,solid,0.1868,all-season,0.1454,0.0022,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant289.jpg,Formal_Pant,solid,0.2185,all-season,0.1712,0.009,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant290.jpg,Formal_Pant,solid,0.2047,all-season,0.1674,0.0026,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant291.jpg,Formal_Pant,solid,0.2436,all-season,0.1891,0.0097,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant292.jpg,Formal_Pant,solid,0.2038,all-season,0.1815,0.0038,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant293.jpg,Formal_Pant,solid,0.2064,fall,0.1839,0.0164,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant294.jpg,Formal_Pant,solid,0.2107,fall,0.1749,0.017,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant295.jpg,Formal_Pant,solid,0.2016,fall,0.1712,0.012,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant296.jpg,Formal_Pant,solid,0.1845,summer,0.1569,0.0194,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant297.jpg,Formal_Pant,solid,0.2019,summer,0.1583,0.0154,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant298.jpg,Formal_Pant,solid,0.1972,summer,0.1656,0.0256,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant299.jpg,Formal_Pant,solid,0.175,summer,0.1519,0.0334,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant300.jpg,Formal_Pant,solid,0.1536,summer,0.1418,0.0141,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant301.jpg,Formal_Pant,solid,0.1927,summer,0.1862,0.0443,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant302.jpg,Formal_Pant,solid,0.1833,all-season,0.1479,0.0047,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant303.jpg,Formal_Pant,solid,0.2066,summer,0.1841,0.0205,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant304.jpg,Formal_Pant,solid,0.2075,summer,0.1775,0.0132,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant305.jpg,Formal_Pant,solid,0.2121,summer,0.1779,0.0338,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant306.jpg,Formal_Pant,solid,0.2359,summer,0.2241,0.0621,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant307.jpg,Formal_Pant,solid,0.1799,all-season,0.1379,0.0024,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant308.jpg,Formal_Pant,solid,0.2412,all-season,0.186,0.0097,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant309.jpg,Formal_Pant,solid,0.2075,fall,0.1723,0.0262,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant310.jpg,Formal_Pant,solid,0.2015,fall,0.1704,0.0143,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant311.jpg,Formal_Pant,solid,0.2039,all-season,0.1629,0.0027,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant312.jpg,Formal_Pant,solid,0.2015,all-season,0.1704,0.0081,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant313.jpg,Formal_Pant,solid,0.2026,all-season,0.1631,0.0001,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant314.jpg,Formal_Pant,pleated,0.18,fall,0.1659,0.0171,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant315.jpg,Formal_Pant,solid,0.1917,fall,0.16,0.0123,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant316.jpg,Formal_Pant,solid,0.1832,all-season,0.1431,0.0029,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant317.jpg,Formal_Pant,solid,0.1995,fall,0.1659,0.0151,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant318.jpg,Formal_Pant,solid,0.2103,all-season,0.1689,0.0053,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant319.jpg,Formal_Pant,solid,0.2119,all-season,0.1792,0.0056,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant320.jpg,Formal_Pant,solid,0.2123,summer,0.1778,0.015,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant321.jpg,Formal_Pant,solid,0.2129,summer,0.1848,0.0238,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant322.jpg,Formal_Pant,solid,0.211,summer,0.1819,0.0177,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant323.jpg,Formal_Pant,solid,0.2094,all-season,0.1748,0.0042,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant324.jpg,Formal_Pant,solid,0.2097,summer,0.1724,0.0162,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant325.jpg,Formal_Pant,solid,0.2194,all-season,0.1791,0.0007,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant326.jpg,Formal_Pant,solid,0.2135,all-season,0.177,0.005,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant327.jpg,Formal_Pant,solid,0.2239,all-season,0.182,0.0078,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant328.jpg,Formal_Pant,solid,0.2197,summer,0.1849,0.0115,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant329.jpg,Formal_Pant,solid,0.2123,all-season,0.1649,0.0024,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant330.jpg,Formal_Pant,solid,0.2175,fall,0.177,0.0165,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant331.jpg,Formal_Pant,solid,0.2199,fall,0.1798,0.0117,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant332.jpg,Formal_Pant,pleated,0.2314,all-season,0.1731,0.0005,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant333.jpg,Formal_Pant,striped,0.2203,all-season,0.1702,0.0006,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant334.jpg,Formal_Pant,pleated,0.2217,all-season,0.1832,0.0013,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant335.jpg,Formal_Pant,solid,0.2214,all-season,0.1839,0.0072,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant336.jpg,Formal_Pant,pleated,0.2163,summer,0.1859,0.0319,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant337.jpg,Formal_Pant,solid,0.2067,all-season,0.1801,0.0024,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant338.jpg,Formal_Pant,solid,0.24,all-season,0.1983,0.0057,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant339.jpg,Formal_Pant,solid,0.2158,fall,0.1911,0.0275,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant340.jpg,Formal_Pant,solid,0.217,fall,0.1887,0.0259,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant341.jpg,Formal_Pant,solid,0.2369,fall,0.2032,0.0221,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant342.jpg,Formal_Pant,solid,0.2181,fall,0.2034,0.02,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant343.jpg,Formal_Pant,solid,0.2119,all-season,0.1661,0.0086,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant344.jpg,Formal_Pant,solid,0.2192,all-season,0.1916,0.0084,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant345.jpg,Formal_Pant,solid,0.1834,summer,0.1536,0.0187,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant346.jpg,Formal_Pant,solid,0.1997,all-season,0.172,0.0039,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant347.jpg,Formal_Pant,solid,0.2247,all-season,0.1962,0.0013,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant348.jpg,Formal_Pant,solid,0.2129,all-season,0.195,0.0015,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant349.jpg,Formal_Pant,solid,0.2172,fall,0.177,0.015,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant350.jpg,Formal_Pant,solid,0.2307,all-season,0.1824,0.0051,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant351.jpg,Formal_Pant,solid,0.21,all-season,0.1814,0.0069,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant352.jpg,Formal_Pant,solid,0.2283,fall,0.1852,0.0102,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant353.jpg,Formal_Pant,solid,0.1994,all-season,0.1525,0.0054,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant354.jpg,Formal_Pant,solid,0.2188,all-season,0.1941,0.0051,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant355.jpg,Formal_Pant,solid,0.2083,all-season,0.1779,0.0077,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant356.jpg,Formal_Pant,solid,0.2151,summer,0.1826,0.0144,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant357.jpg,Formal_Pant,solid,0.2078,fall,0.191,0.0149,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant358.jpg,Formal_Pant,solid,0.2256,all-season,0.1732,0.0049,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant359.jpg,Formal_Pant,solid,0.2342,all-season,0.1893,0.0082,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant360.jpg,Formal_Pant,solid,0.211,all-season,0.1844,0.0059,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant361.jpg,Formal_Pant,solid,0.2082,all-season,0.19,0.0053,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant362.jpg,Formal_Pant,solid,0.2129,all-season,0.1624,0.0011,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant363.jpg,Formal_Pant,solid,0.1961,all-season,0.1647,0.0085,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant364.jpg,Formal_Pant,solid,0.2042,fall,0.2036,0.0102,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant365.jpg,Formal_Pant,solid,0.1805,all-season,0.1396,0.0024,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant366.jpg,Formal_Pant,solid,0.1964,all-season,0.1474,0.001,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant367.jpg,Formal_Pant,solid,0.2117,fall,0.1857,0.0236,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant368.jpg,Formal_Pant,checkered,0.2483,summer,0.1783,0.0203,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant369.jpg,Formal_Pant,checkered,0.2196,all-season,0.1929,0.0024,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant370.jpg,Formal_Pant,solid,0.2271,summer,0.1907,0.02,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant371.jpg,Formal_Pant,pleated,0.182,all-season,0.1412,0.0038,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant372.jpg,Formal_Pant,solid,0.2036,all-season,0.153,0.0039,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant373.jpg,Formal_Pant,solid,0.205,all-season,0.1629,0.0054,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant374.jpg,Formal_Pant,solid,0.2007,all-season,0.1888,0.0082,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant375.jpg,Formal_Pant,solid,0.2053,all-season,0.2049,0.0052,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant376.jpg,Formal_Pant,checkered,0.2259,fall,0.1974,0.0244,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant377.jpg,Formal_Pant,solid,0.2128,all-season,0.1675,0.0005,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant378.jpg,Formal_Pant,pleated,0.1972,all-season,0.1535,0.0018,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant379.jpg,Formal_Pant,solid,0.1906,all-season,0.1565,0.0094,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant380.jpg,Formal_Pant,solid,0.164,fall,0.1403,0.0102,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant381.jpg,Formal_Pant,striped,0.2188,all-season,0.1608,0.0038,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant382.jpg,Formal_Pant,striped,0.203,all-season,0.1433,0.0051,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant383.jpg,Formal_Pant,solid,0.1789,all-season,0.1469,0.0044,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant384.jpg,Formal_Pant,solid,0.185,all-season,0.1668,0.0052,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant385.jpg,Formal_Pant,solid,0.168,winter,0.1352,0.0101,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant386.jpg,Formal_Pant,solid,0.1735,fall,0.1354,0.0183,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant387.jpg,Formal_Pant,solid,0.2054,all-season,0.1724,0.0034,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant388.jpg,Formal_Pant,solid,0.182,all-season,0.1557,0.008,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant389.jpg,Formal_Pant,solid,0.187,all-season,0.1339,0.0016,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant390.jpg,Formal_Pant,solid,0.188,fall,0.1621,0.0217,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant391.jpg,Formal_Pant,solid,0.2348,summer,0.2078,0.0187,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant392.jpg,Formal_Pant,striped,0.2276,summer,0.1691,0.0468,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant393.jpg,Formal_Pant,striped,0.2238,summer,0.2146,0.0506,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant394.jpg,Formal_Pant,solid,0.2084,summer,0.1805,0.0169,clip
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant395.jpg,Formal_Pant,solid,0.2047,all-season,0.1595,0.0012,low_confidence_fallback
/content/stylemind-colab-prep/data/processed_dataset/Formal_Pant/formal_pant396.jpg,Formal_Pant,striped,0.2327,all-season,0.1647,0.0046,low_confidence_fallback
